Country,Population,DALY,Year,strain,avail_drug_list,avail_drug_col_list,drug_mapping,strain_prevalence,strain_pct,strain_treat_covg_pct,DEC_ALB,IVM_ALB,PZQ,ALB,MBD,IVM,Impact_DEC_ALB,Impact_IVM_ALB,Impact_PZQ,Impact_ALB,Impact_MBD,Impact_IVM,Total_impact
Bermuda,65235,1.2,2017,Hookworm,[],[],{},0.0083,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,65235,0.1,2017,Roundworm,[],[],{},0.0098,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,65235,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,787386,0.0,2017,LF,[],[],{},0.0,1,0.7221,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,787386,0.0,2017,Schist,[],[],{},0.0,1,0.28059999999999996,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,787386,1.5,2017,Whipworm,[],[],{},0.0973,1,0.9658,0.5832,0.5976,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,787386,36.5,2017,Hookworm,[],[],{},0.0175,1,0.9658,0.5832,0.14,0.949,0.7133,0.205,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,787386,26.3,2017,Roundworm,[],[],{},0.11380000000000001,1,0.9658,0.5832,0.848,0.949,0.83,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,787386,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10724705,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.333,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10724705,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.333,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10724705,41.0,2017,Whipworm,[],[],{},0.0608,1,0.5826,0.3465,0.796,0.867,0.333,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10724705,307.4,2017,Hookworm,[],[],{},0.0063,1,0.5826,0.3465,0.7575,0.867,0.818,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10724705,126.6,2017,Roundworm,[],[],{},0.0319,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10724705,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.333,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,,2017,LF,[],[],{},,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,,2017,Schist,[],[],{},,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,,2017,Whipworm,[],[],{},,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,,2017,Hookworm,[],[],{},,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,,2017,Roundworm,[],[],{},,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,0,2017,Onch,[],[],{},,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3535961,0.0,2017,LF,[],[],{},0.0,1,0.6648999999999999,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3535961,0.0,2017,Schist,[],[],{},0.0,1,0.5302,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3535961,0.0,2017,Whipworm,[],[],{},0.0,1,0.6317,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3535961,0.0,2017,Hookworm,[],[],{},0.0,1,0.6317,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3535961,0.0,2017,Roundworm,[],[],{},0.0,1,0.6317,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3535961,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2209197,0.0,2017,LF,[],[],{},0.0,1,0.6228,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2209197,789.5,2017,Schist,[],[],{},0.039900000000000005,1, ,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2209197,0.0,2017,Whipworm,[],[],{},0.0429,1,0.2322,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2209197,0.0,2017,Hookworm,[],[],{},0.0397,1,0.2322,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2209197,4.5,2017,Roundworm,[],[],{},0.0040999999999999995,1,0.2322,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2209197,0,2017,Onch,[],[],{},0.0,1,0.6507,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,205962108,1.1,2017,LF,[],[],{},0.0,1, ,0.579,0.7575,0.84,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,205962108,79049.7,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.0444,1,0.0025,0.579,0.7575,0.84,0.3945,0.6,0.3734,0.0,0.0,166.354,0.0,0.0,0.0,166.354
Brazil,205962108,3249.7,2017,Whipworm,[],[],{},0.0501,1,0.7528,0.579,0.796,0.84,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,205962108,683.5,2017,Hookworm,[],[],{},0.0127,1,0.7528,0.579,0.7575,0.84,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,205962108,3681.6,2017,Roundworm,[],[],{},0.023700000000000002,1,0.7528,0.579,0.9999,0.84,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,205962108,0,2017,Onch,[],[],{},0.0,1,0.7404999999999999,0.579,0.7575,0.84,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,30113,,2017,LF,[],[],{},,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,30113,,2017,Schist,[],[],{},,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,30113,,2017,Whipworm,[],[],{},,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,30113,,2017,Hookworm,[],[],{},,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,30113,,2017,Roundworm,[],[],{},,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,30113,,2017,Onch,[],[],{},,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,417542,13.9,2017,LF,[],[],{},0.0016,1, ,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,417542,0.0,2017,Schist,[],[],{},0.0,1,0.7835,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,417542,0.0,2017,Whipworm,[],[],{},0.0,1,0.5347,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,417542,,2017,Hookworm,[],[],{},0.0,1,0.5347,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,417542,0.5,2017,Roundworm,[],[],{},0.0,1,0.5347,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,417542,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7177991,0.0,2017,LF,[],[],{},0.0,1,0.6648999999999999,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7177991,0.0,2017,Schist,[],[],{},0.0,1,0.5302,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7177991,0.0,2017,Whipworm,[],[],{},0.0,1,0.6317,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7177991,0.0,2017,Hookworm,[],[],{},0.0,1,0.6317,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7177991,0.0,2017,Roundworm,[],[],{},0.0,1,0.6317,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7177991,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,18110624,37535.2,2017,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0254,1,0.7648,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,277.0473,0.0,0.0,0.0,0.0,277.047
Burkina Faso,18110624,14273.0,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.0127,1,0.9259000000000001,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,60547.432,0.0,0.0,0.0,60547.432
Burkina Faso,18110624,0.0,2017,Whipworm,[],[],{},0.060899999999999996,1,0.6822,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,18110624,3531.1,2017,Hookworm,[],[],{},0.0692,1,0.6822,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,18110624,1131.8,2017,Roundworm,[],[],{},0.1873,1,0.6822,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,18110624,72.9,2017,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0,1,0.8852,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,9e-05,0.0
Burundi,10199270,0.0,2017,LF,[],[],{},0.0,1,0.6228,0.4,0.2943,0.98,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,10199270,7831.8,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.0406,1,0.6264,0.4,0.2943,0.98,0.3816,0.4859,0.839,0.0,0.0,12451.111,0.0,0.0,0.0,12451.111
Burundi,10199270,892.3,2017,Whipworm,[],[],{},0.17010000000000003,1,0.9997,0.4,0.4718,0.98,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,10199270,9846.7,2017,Hookworm,[],[],{},0.1321,1,0.9997,0.4,0.2943,0.98,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,10199270,3140.6,2017,Roundworm,[],[],{},0.1451,1,0.9997,0.4,0.696,0.98,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,10199270,16362.1,2017,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.024,1,0.8271999999999999,0.4,0.2943,0.98,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,29.63508,29.635
Cambodia,15517635,0.0,2017,LF,[],[],{},0.0,1,0.5323,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,15517635,4086.4,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.0,1,0.8981999999999999,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,23597.699,0.0,0.0,0.0,23597.699
Cambodia,15517635,0.0,2017,Whipworm,[],[],{},0.055,1,0.9181999999999999,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,15517635,905.8,2017,Hookworm,[],[],{},0.0269,1,0.9181999999999999,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,15517635,80.9,2017,Roundworm,[],[],{},0.20379999999999998,1,0.9181999999999999,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,15517635,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,22834522,50841.0,2017,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0478,1,0.5967,0.4,0.2943,0.978,0.3816,0.4859,0.839,0.0,517.5195,0.0,0.0,0.0,0.0,517.52
Cameroon,22834522,27604.4,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.086,1,0.6332,0.4,0.2943,0.978,0.3816,0.4859,0.839,0.0,0.0,44899.398,0.0,0.0,0.0,44899.398
Cameroon,22834522,3925.0,2017,Whipworm,[],[],{},0.0737,1,0.7839,0.4,0.4718,0.978,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,22834522,6205.1,2017,Hookworm,[],[],{},0.059699999999999996,1,0.7839,0.4,0.2943,0.978,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,22834522,5552.6,2017,Roundworm,[],[],{},0.0688,1,0.7839,0.4,0.696,0.978,0.9999,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,22834522,101631,2017,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0526,1,0.7609,0.4,0.2943,0.978,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,314.72419,314.724
Canada,35848610,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35848610,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35848610,0.0,2017,Whipworm,[],[],{},0.0,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35848610,0.0,2017,Hookworm,[],[],{},0.0,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35848610,0.0,2017,Roundworm,[],[],{},0.0,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35848610,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,532913,0.0,2017,LF,[],[],{},0.0,1,0.6228,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,532913,0.0,2017,Schist,[],[],{},0.0,1,0.5141,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,532913,0.0,2017,Whipworm,[],[],{},0.055099999999999996,1,0.7214,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,532913,18.1,2017,Hookworm,[],[],{},0.0236,1,0.7214,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,532913,1.1,2017,Roundworm,[],[],{},0.035,1,0.7214,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,532913,0,2017,Onch,[],[],{},0.0,1,0.6507,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,59963,,2017,LF,[],[],{},,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,59963,,2017,Schist,[],[],{},,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,59963,,2017,Whipworm,[],[],{},,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,59963,,2017,Hookworm,[],[],{},,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,59963,,2017,Roundworm,[],[],{},,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,59963,,2017,Onch,[],[],{},,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4546100,2834.8,2017,LF,[],[],{},0.0872,1, ,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4546100,4268.7,2017,Schist,[],[],{},0.045,1, ,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4546100,0.7,2017,Whipworm,[],[],{},0.10490000000000001,1,0.6822,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4546100,1725.3,2017,Hookworm,[],[],{},0.09369999999999999,1,0.6822,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4546100,396.3,2017,Roundworm,[],[],{},0.10800000000000001,1,0.6822,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4546100,20883,2017,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0643,1,0.6507,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,53.78356,53.784
Chad,14009413,7290.7,2017,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.014199999999999999,1,0.679,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,25.88686,0.0,0.0,0.0,0.0,25.887
Chad,14009413,14610.5,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.0722,1,0.5774,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,14884.663,0.0,0.0,0.0,14884.663
Chad,14009413,41.8,2017,Whipworm,[],[],{},0.09539999999999998,1,0.2572,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,14009413,18249.1,2017,Hookworm,[],[],{},0.2335,1,0.2572,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,14009413,1839.3,2017,Roundworm,[],[],{},0.1355,1,0.2572,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,14009413,17324.2,2017,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0169,1,0.6576000000000001,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,12.009,12.009
Chile,17762681,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17762681,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17762681,18.2,2017,Whipworm,[],[],{},0.0433,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17762681,171.9,2017,Hookworm,[],[],{},0.011000000000000001,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17762681,73.1,2017,Roundworm,[],[],{},0.011000000000000001,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17762681,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1371220000,0.0,2017,LF,[],[],{},0.0,1,0.5323,0.662,0.3715,0.961,0.4235,0.552,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1371220000,33337.3,2017,Schist,[],[],{},0.0026,1, ,0.662,0.3715,0.961,0.4235,0.552,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1371220000,8537.3,2017,Whipworm,[],[],{},0.1108,1,0.5347,0.662,0.651,0.961,0.4235,0.552,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1371220000,97600.9,2017,Hookworm,[],[],{},0.019299999999999998,1,0.5347,0.662,0.3715,0.961,0.7508,0.4475,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1371220000,5730.8,2017,Roundworm,[],[],{},0.0178,1,0.5347,0.662,0.848,0.961,0.9645,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1371220000,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.662,0.3715,0.961,0.4235,0.552,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7305700,,2017,LF,[],[],{},,1,0.5323,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7305700,,2017,Schist,[],[],{},,1,0.7835,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7305700,,2017,Whipworm,[],[],{},,1,0.5347,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7305700,,2017,Hookworm,[],[],{},,1,0.5347,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7305700,,2017,Roundworm,[],[],{},,1,0.5347,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7305700,,2017,Onch,[],[],{},,1,0.7192000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",600942,,2017,LF,[],[],{},,1,0.5323,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",600942,,2017,Schist,[],[],{},,1,0.7835,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",600942,,2017,Whipworm,[],[],{},,1,0.5347,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",600942,,2017,Hookworm,[],[],{},,1,0.5347,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",600942,,2017,Roundworm,[],[],{},,1,0.5347,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",600942,,2017,Onch,[],[],{},,1,0.7192000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,48228697,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,48228697,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,48228697,813.5,2017,Whipworm,[],[],{},0.0725,1,0.2755,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,48228697,1478.4,2017,Hookworm,[],[],{},0.0098,1,0.2755,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,48228697,6787.1,2017,Roundworm,[],[],{},0.1747,1,0.2755,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,48228697,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
