Country,Population,DALY,Year,strain,avail_drug_list,avail_drug_col_list,drug_mapping,strain_prevalence,strain_pct,strain_treat_covg_pct,DEC_ALB,IVM_ALB,PZQ,ALB,MBD,IVM,Impact_DEC_ALB,Impact_IVM_ALB,Impact_PZQ,Impact_ALB,Impact_MBD,Impact_IVM,Total_impact
Cyprus,1160985,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,0,2015,LF,[],[],{},0.0,1,0.7101999999999999,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,0,2015,Schist,[],[],{},0.0,1,0.2582,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,0.00021494,2015,Whipworm,[],[],{},0.004,1,0.9869,0.5832,0.5976,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,0.312704401,2015,Hookworm,[],[],{},0.0,1,0.9869,0.5832,0.14,0.949,0.7133,0.205,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,599.1462106,2015,Roundworm,[],[],{},0.1374,1,0.9869,0.5832,0.848,0.949,0.83,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,76196619,25394.71,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.005600000000000001,1,0.305,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,14.02447,0.0,0.0,0.0,0.0,14.024
Democratic Republic of the Congo,76196619,191509.6574,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.29,1,0.12,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,22438.928,0.0,0.0,0.0,22438.928
Democratic Republic of the Congo,76196619,"4,679.57",2015,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.21280000000000002,1,0.2432,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,219.37994,0.0,161.69521,0.0,0.0,381.075
Democratic Republic of the Congo,76196619,"25,519.33",2015,Hookworm,['ALB'],['ALB'],{'ALB': 'ALB'},0.1977,1,0.2432,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,6901.44367,0.0,0.0,6901.444
Democratic Republic of the Congo,76196619,69476.70638,2015,Roundworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.2758,1,0.2432,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,23363.04,0.0,96721.0,0.0,0.0,120084.04000000001
Democratic Republic of the Congo,76196619,475864.947,2015,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.09970000000000001,1,0.7373000000000001,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,2565.70369,2565.704
Denmark,5683483,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,372.4059973,2015,Schist,[],[],{},0.01,1,0.7390000000000001,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,63.37609518,2015,Whipworm,[],[],{},0.2601,1,0.5301,0.7935,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,40.34644113,2015,Hookworm,[],[],{},0.0436,1,0.5301,0.7935,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,36.45346902,2015,Roundworm,[],[],{},0.055099999999999996,1,0.5301,0.7935,0.848,0.906,0.955,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,0,2015,Onch,[],[],{},0.0,1,0.4014,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0,2015,LF,[],[],{},0.0,1,0.3566,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0,2015,Schist,[],[],{},0.0,1,0.4792,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0,2015,Whipworm,[],[],{},0.0001,1,0.7551000000000001,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0.006337934,2015,Hookworm,[],[],{},0.0001,1,0.7551000000000001,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0.108092513,2015,Roundworm,[],[],{},0.0001,1,0.7551000000000001,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0,2015,Onch,[],[],{},0.0,1,0.7101000000000001,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,126.9,2015,LF,"['DEC+ALB', 'IVM+ALB']","['DEC_ALB', 'IVM_ALB']","{'DEC_ALB': 'DEC + ALB', 'IVM_ALB': 'IVM + ALB'}",0.0002,1,0.3566,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.00358,0.00939,0.0,0.0,0.0,0.0,0.013
Dominican Republic,10528394,1311.967583,2015,Schist,[],[],{},0.01,1,0.4792,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,0,2015,Whipworm,[],[],{},0.0,1,1.0,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,0.143274489,2015,Hookworm,[],[],{},0.0,1,1.0,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,19.00319422,2015,Roundworm,[],[],{},0.0,1,1.0,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,0.00E+00,2015,Onch,[],[],{},0.0,1,0.7101000000000001,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,0,2015,LF,[],[],{},0.0,1,0.3566,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,0,2015,Schist,[],[],{},0.0,1,0.4792,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,1418.556745,2015,Whipworm,[],[],{},0.2577,1,0.7551000000000001,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,255.0997351,2015,Hookworm,[],[],{},0.017,1,0.7551000000000001,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,2045.973925,2015,Roundworm,[],[],{},0.25739999999999996,1,0.7551000000000001,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,1.87E-78,2015,Onch,[],[],{},0.0,1,0.7101000000000001,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,530.64,2015,LF,[],[],{},0.0001,1,0.5709000000000001,0.7935,0.3715,0.882,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,"41,739.08",2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.04,1,0.9470000000000001,0.7935,0.3715,0.882,0.4144,0.4692,0.7808,0.0,0.0,211615.053,0.0,0.0,0.0,211615.053
Egypt,93778172,1.267066353,2015,Whipworm,[],[],{},0.0026,1,0.5301,0.7935,0.5976,0.882,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,1728.349241,2015,Hookworm,[],[],{},0.0189,1,0.5301,0.7935,0.3715,0.882,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,412.4451701,2015,Roundworm,[],[],{},0.0274,1,0.5301,0.7935,0.848,0.882,0.955,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,0,2015,Onch,[],[],{},0.0,1,0.4014,0.7935,0.3715,0.882,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,0,2015,LF,[],[],{},0.0,1,0.3566,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,0,2015,Schist,[],[],{},0.0,1,0.4792,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,6.00026288,2015,Whipworm,[],[],{},0.016399999999999998,1,0.46380000000000005,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,118.3436383,2015,Hookworm,[],[],{},0.008199999999999999,1,0.46380000000000005,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,33.80594879,2015,Roundworm,[],[],{},0.0060999999999999995,1,0.46380000000000005,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,0,2015,Onch,[],[],{},0.0,1,0.7101000000000001,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1175389,1203.04,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0333,1,0.3345,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,4.37474,0.0,0.0,0.0,0.0,4.375
Equatorial Guinea,1175389,606.81075,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.1,1,0.42200000000000004,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,354.592,0.0,0.0,0.0,354.592
Equatorial Guinea,1175389,136.6282391,2015,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.3454,1,0.5938,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,18.40435,0.0,13.77165,0.0,0.0,32.176
Equatorial Guinea,1175389,176.9115665,2015,Hookworm,['ALB'],['ALB'],{'ALB': 'ALB'},0.1716,1,0.5938,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,35.45448,0.0,0.0,35.454
Equatorial Guinea,1175389,390.8746933,2015,Roundworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.46649999999999997,1,0.5938,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,136.39065,0.0,249.71938,0.0,0.0,386.11
Equatorial Guinea,1175389,1315.428545,2015,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.030600000000000002,1,0.6375,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,1.54314,1.543
Eritrea,0,190.77,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0009,1,0.3345,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.01875,0.0,0.0,0.0,0.0,0.019
Eritrea,0,4152.537126,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.04,1,0.153,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,641.002,0.0,0.0,0.0,641.002
Eritrea,0,38.50947586,2015,Whipworm,[],[],{},0.1315,1,0.5938,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0,117.1196455,2015,Hookworm,[],[],{},0.0229,1,0.5938,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0,501.7601426,2015,Roundworm,[],[],{},0.056100000000000004,1,0.5938,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0,0,2015,Onch,[],[],{},0.0,1,0.6375,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0.013233626,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,99873033,1168.19,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0002,1,0.2958,0.4,0.2943,0.97,0.171,0.437,0.81,0.0,0.02228,0.0,0.0,0.0,0.0,0.022
Ethiopia,99873033,"210,340.92",2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.23,1,0.28800000000000003,0.4,0.2943,0.97,0.171,0.437,0.81,0.0,0.0,81539.797,0.0,0.0,0.0,81539.797
Ethiopia,99873033,"4,966.08",2015,Whipworm,[],[],{},0.2082,1,0.5158,0.4,0.4718,0.97,0.171,0.437,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,99873033,"14,800.46",2015,Hookworm,[],[],{},0.1131,1,0.5158,0.4,0.2943,0.97,0.8699,0.7092,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,99873033,16941.282,2015,Roundworm,[],[],{},0.1906,1,0.5158,0.4,0.696,0.97,0.882,0.9333,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,99873033,25148.53082,2015,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0036,1,0.6423000000000001,0.4,0.2943,0.97,0.171,0.437,0.81,0.0,0.0,0.0,0.0,0.0,3.27247,3.272
Fiji,892149,106.91,2015,LF,"['DEC+ALB', 'IVM+ALB']","['DEC_ALB', 'IVM_ALB']","{'DEC_ALB': 'DEC + ALB', 'IVM_ALB': 'IVM + ALB'}",0.0017000000000000001,1,0.9222,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.28483,0.09472,0.0,0.0,0.0,0.0,0.38
Fiji,892149,0,2015,Schist,[],[],{},0.0,1,0.7397,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,892149,20.76759299,2015,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.054000000000000006,1,0.0864,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.06342,0.0,0.03389,0.0,0.0,0.097
Fiji,892149,244.2604296,2015,Hookworm,['ALB'],['ALB'],{'ALB': 'ALB'},0.2724,1,0.0864,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,3.13946,0.0,0.0,3.139
Fiji,892149,120.2181063,2015,Roundworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.315,1,0.0864,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,2.44109,0.0,2.82009,0.0,0.0,5.260999999999999
Fiji,892149,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,5479531,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,5479531,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,5479531,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,5479531,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,5479531,0,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,5479531,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,66624068,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,66624068,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,66624068,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,66624068,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,66624068,0,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,66624068,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,277690,0,2015,LF,[],[],{},0.0,1,0.8694,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,277690,0,2015,Schist,[],[],{},0.0,1,0.7397,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,277690,0,2015,Whipworm,[],[],{},0,1,0.6018,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,277690,0,2015,Hookworm,[],[],{},0,1,0.6018,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,277690,0,2015,Roundworm,[],[],{},0,1,0.6018,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,277690,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1930175,1390.99,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0084,1,0.3345,0.4,0.2943,0.874,0.6333,0.4859,0.839,0.0,1.27594,0.0,0.0,0.0,0.0,1.276
Gabon,1930175,3248.372449,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.21,1,0.42200000000000004,0.4,0.2943,0.874,0.6333,0.4859,0.839,0.0,0.0,1898.2,0.0,0.0,0.0,1898.2
Gabon,1930175,329.4623751,2015,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.3729,1,0.5938,0.4,0.4718,0.874,0.6333,0.4859,0.839,0.0,47.98958,0.0,75.72912,0.0,0.0,123.719
Gabon,1930175,391.8199054,2015,Hookworm,['ALB'],['ALB'],{'ALB': 'ALB'},0.1728,1,0.5938,0.4,0.2943,0.874,0.7967,0.7092,0.839,0.0,0.0,0.0,64.99726,0.0,0.0,64.997
Gabon,1930175,649.6749228,2015,Roundworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.4119,1,0.5938,0.4,0.696,0.874,0.8933,0.8483,0.839,0.0,202.41474,0.0,363.61732,0.0,0.0,566.032
Gabon,1930175,0,2015,Onch,[],[],{},0.0,1,0.6375,0.4,0.2943,0.874,0.6333,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,1977590,2245.69,2015,LF,[],[],{},0.0144,1,0.3345,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,1977590,6158.43778,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.37,1,0.42200000000000004,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,3598.709,0.0,0.0,0.0,3598.709
Gambia,1977590,0.209358459,2015,Whipworm,[],[],{},0.0319,1,0.5938,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,1977590,117.0256372,2015,Hookworm,[],[],{},0.049100000000000005,1,0.5938,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,1977590,115.860504,2015,Roundworm,[],[],{},0.0108,1,0.5938,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,1977590,0,2015,Onch,[],[],{},0.0,1,0.6375,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,3717100,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,3717100,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,3717100,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,3717100,0.020299256,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,3717100,0.004106029,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,3717100,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
